PASSENGERS,FREIGHT,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH,CLASS
112.00,0.00,844.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,12266,IAH,12339,IND,3,F
112.00,0.00,906.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,10781,BTR,2,L
112.00,0.00,1042.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14492,RDU,12266,IAH,7,F
112.00,0.00,1101.00,G4,Allegiant Air,Allegiant Air,11540,ELP,13367,MLI,9,L
112.00,0.00,1101.00,G4,Allegiant Air,Allegiant Air,13367,MLI,11540,ELP,9,L
112.00,0.00,1126.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,11140,CRP,10590,IFP,6,L
112.00,0.00,1345.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,11298,DFW,14570,RNO,5,L
112.00,0.00,1476.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13796,OAK,14683,SAT,8,F
112.00,0.00,1741.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11540,ELP,10821,BWI,1,F
112.00,54.00,1182.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14831,SJC,13158,MAF,7,F
113.00,0.00,358.00,MQ,Envoy Air,Envoy Air,13851,OKC,10423,AUS,2,F
113.00,0.00,527.00,G4,Allegiant Air,Allegiant Air,12012,GUC,13158,MAF,9,L
113.00,0.00,527.00,G4,Allegiant Air,Allegiant Air,13158,MAF,12012,GUC,9,L
113.00,0.00,563.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,13158,MAF,11292,DEN,7,F
113.00,0.00,643.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12266,IAH,13198,MCI,5,F
113.00,0.00,679.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14193,PNS,14683,SAT,7,F
113.00,0.00,705.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10155,ACT,11292,DEN,3,L
113.00,0.00,710.00,MQ,Envoy Air,Envoy Air,11481,ECP,10423,AUS,8,F
113.00,0.00,779.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,12094,HDN,4,F
113.00,0.00,945.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,13930,ORD,6,F
113.00,0.00,984.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,13342,MKE,12266,IAH,6,F
113.00,0.00,1057.00,DL,Delta Air Lines Inc.,Delta Air Lines Inc.,13487,MSP,12191,HOU,1,L
113.00,0.00,1130.00,G4,Allegiant Air,Allegiant Air,14683,SAT,15008,STC,9,L
113.00,0.00,1216.00,2JQ,Delux Public Charter LLC,Delux Public Charter LLC,11259,DAL,14908,SNA,9,L
113.00,0.00,1379.00,AA,American Airlines Inc.,American Airlines Inc.,12892,LAX,12266,IAH,7,L
113.00,0.00,1379.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12266,IAH,12892,LAX,7,F
113.00,0.00,1391.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,14570,RNO,14683,SAT,3,L
113.00,0.00,1391.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13158,MAF,13303,MIA,6,F
113.00,0.00,2146.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14843,SJU,10423,AUS,5,F
113.00,21.00,624.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,11423,DSM,9,F
113.00,110.00,1325.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14100,PHL,12266,IAH,4,F
113.00,496.00,993.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14771,SFO,11540,ELP,5,F
113.00,880.00,1764.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10721,BOS,14683,SAT,10,F
114.00,0.00,233.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,12206,HRL,5,L
114.00,0.00,530.00,2JQ,Delux Public Charter LLC,Delux Public Charter LLC,11421,DSI,12191,HOU,6,L
114.00,0.00,667.00,UA,United Air Lines Inc.,United Air Lines Inc.,11540,ELP,12266,IAH,6,F
114.00,0.00,762.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,15376,TUS,9,L
114.00,0.00,816.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,11540,ELP,3,L
114.00,0.00,834.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13198,MCI,11540,ELP,6,F
114.00,0.00,1023.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12206,HRL,11292,DEN,6,F
114.00,0.00,1042.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14492,RDU,12266,IAH,9,F
114.00,0.00,1055.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10423,AUS,10994,CHS,9,F
114.00,0.00,1080.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,13303,MIA,8,L
114.00,0.00,1391.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,14683,SAT,14570,RNO,2,L
114.00,0.00,1420.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12391,ISP,11259,DAL,8,F
114.00,0.00,1719.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11540,ELP,11278,DCA,8,F
114.00,40.00,1428.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,10257,ALB,9,F
114.00,15241.00,1235.00,UA,United Air Lines Inc.,United Air Lines Inc.,10821,BWI,12266,IAH,8,L
115.00,0.00,325.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,11540,ELP,7,L
115.00,0.00,351.00,OH,PSA Airlines Inc.,PSA Airlines Inc.,11298,DFW,12951,LFT,10,F
115.00,0.00,491.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,10185,AEX,7,L
115.00,0.00,710.00,AN,"ADVANCED AIR, LLC","ADVANCED AIR, LLC",11540,ELP,12127,HHR,3,L
115.00,0.00,719.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,15624,VPS,14683,SAT,10,F
115.00,0.00,816.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,11540,ELP,1,L
115.00,0.00,854.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,10590,IFP,14842,SJT,7,L
115.00,0.00,854.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,14842,SJT,10590,IFP,7,L
115.00,0.00,912.00,GCA,"Global Crossing Airlines, Inc.","Global Crossing Airlines, Inc.",11259,DAL,10868,CAE,4,L
115.00,0.00,955.00,GCA,"Global Crossing Airlines, Inc.","Global Crossing Airlines, Inc.",13303,MIA,12191,HOU,3,L
115.00,0.00,957.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11996,GSP,10423,AUS,7,F
115.00,0.00,981.00,DL,Delta Air Lines Inc.,Delta Air Lines Inc.,11433,DTW,11259,DAL,1,L
115.00,0.00,1007.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,12451,JAX,5,L
115.00,0.00,1007.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12451,JAX,14683,SAT,7,F
115.00,0.00,1015.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,12451,JAX,8,L
115.00,0.00,1015.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,12451,JAX,10,L
115.00,0.00,1335.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14683,SAT,14524,RIC,9,F
115.00,0.00,1362.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,12264,IAD,14683,SAT,2,F
115.00,472.00,1844.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14057,PDX,12191,HOU,8,F
116.00,0.00,302.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,10194,AFW,10,L
116.00,0.00,431.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,13290,MHK,11298,DFW,2,F
116.00,0.00,513.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,14783,SGF,12266,IAH,6,F
116.00,0.00,597.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,11298,DFW,10599,BHM,10,F
116.00,0.00,721.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13158,MAF,13495,MSY,7,F
116.00,0.00,852.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,14635,RSW,1,F
116.00,0.00,868.00,G4,Allegiant Air,Allegiant Air,10728,BPT,15048,SUX,9,L
116.00,0.00,868.00,G4,Allegiant Air,Allegiant Air,15048,SUX,10728,BPT,9,L
116.00,0.00,1016.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,11298,DFW,10590,IFP,9,L
116.00,0.00,1038.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13577,MYR,11259,DAL,9,F
116.00,0.00,1067.00,DL,Delta Air Lines Inc.,Delta Air Lines Inc.,12889,LAS,11259,DAL,5,L
116.00,0.00,1080.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,13303,MIA,7,L
116.00,0.00,1090.00,AS,Alaska Airlines Inc.,Alaska Airlines Inc.,12889,LAS,10423,AUS,1,F
116.00,0.00,1129.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,14679,SAN,6,L
116.00,0.00,1139.00,UA,United Air Lines Inc.,United Air Lines Inc.,14683,SAT,11066,CMH,5,F
116.00,0.00,1418.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14576,ROC,10423,AUS,3,F
116.00,0.00,1546.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14570,RNO,12191,HOU,1,F
116.00,0.00,3764.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12173,HNL,10423,AUS,5,F
116.00,743.00,1607.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10423,AUS,10529,BDL,2,F
117.00,0.00,491.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,10185,AEX,1,L
117.00,0.00,514.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,11973,GPT,10423,AUS,1,L
117.00,0.00,514.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,11973,GPT,10423,AUS,4,L
117.00,0.00,570.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10599,BHM,12191,HOU,3,L
117.00,0.00,570.00,G4,Allegiant Air,Allegiant Air,12191,HOU,10599,BHM,3,L
117.00,0.00,682.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10423,AUS,10599,BHM,2,F
117.00,0.00,794.00,AA,American Airlines Inc.,American Airlines Inc.,11292,DEN,14683,SAT,10,F
117.00,0.00,1016.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,10590,IFP,11298,DFW,10,L
117.00,0.00,1067.00,DL,Delta Air Lines Inc.,Delta Air Lines Inc.,11259,DAL,12889,LAS,5,L
117.00,0.00,1190.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,12264,IAD,12266,IAH,6,F
117.00,0.00,1203.00,G4,Allegiant Air,Allegiant Air,11259,DAL,13931,ORF,9,L
117.00,0.00,1331.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12266,IAH,14576,ROC,3,F
117.00,0.00,1504.00,YX,Republic Airline,Republic Airline,10423,AUS,11618,EWR,8,F
117.00,0.00,1539.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13230,MDT,12206,HRL,7,L
117.00,0.00,1830.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14683,SAT,14321,PWM,5,F
117.00,0.00,2225.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,15024,STT,4,F
117.00,98.00,1004.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13342,MKE,12191,HOU,3,F
117.00,1415.00,1670.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14747,SEA,1,F
117.00,6282.00,1609.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,10721,BOS,7,F
118.00,0.00,374.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,14683,SAT,7,L
118.00,0.00,514.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,10423,AUS,11973,GPT,4,L
118.00,0.00,537.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10279,AMA,12191,HOU,4,F
118.00,0.00,563.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,11292,DEN,6,L
118.00,0.00,654.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,13341,MKC,3,L
118.00,0.00,670.00,G4,Allegiant Air,Allegiant Air,10693,BNA,12191,HOU,9,L
118.00,0.00,670.00,G4,Allegiant Air,Allegiant Air,12191,HOU,10693,BNA,9,L
118.00,0.00,744.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10599,BHM,14683,SAT,10,F
118.00,0.00,857.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11140,CRP,10693,BNA,3,F
118.00,0.00,871.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,12266,IAH,11193,CVG,6,F
118.00,0.00,985.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,13204,MCO,7,L
118.00,0.00,985.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12339,IND,14683,SAT,5,F
118.00,0.00,1023.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,11292,DEN,4,L
118.00,0.00,1057.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,12191,HOU,13487,MSP,10,L
118.00,0.00,1148.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10599,BHM,11540,ELP,7,F
118.00,0.00,1174.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11042,CLE,10423,AUS,9,F
118.00,0.00,1271.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10423,AUS,14524,RIC,9,F
118.00,0.00,1282.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11540,ELP,10397,ATL,8,F
118.00,0.00,1391.00,B6,JetBlue Airways,JetBlue Airways,11298,DFW,12478,JFK,7,F
118.00,0.00,1465.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12391,ISP,12191,HOU,8,F
118.00,0.00,1477.00,UA,United Air Lines Inc.,United Air Lines Inc.,11884,GEG,11298,DFW,7,F
118.00,134.00,1430.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14100,PHL,10423,AUS,7,F
118.00,391.00,1050.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,14492,RDU,1,F
118.00,453.00,965.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13495,MSY,11540,ELP,4,F
118.00,1376.00,1391.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14683,SAT,14570,RNO,3,F
119.00,0.00,190.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,11298,DFW,14814,SHV,4,F
119.00,0.00,446.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12992,LIT,10423,AUS,9,F
119.00,0.00,514.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,10423,AUS,11973,GPT,1,L
119.00,0.00,517.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,12266,IAH,10279,AMA,1,F
119.00,0.00,667.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,12266,IAH,1,L
119.00,0.00,674.00,AA,American Airlines Inc.,American Airlines Inc.,11298,DFW,11413,DRO,8,F
119.00,0.00,705.00,GCA,"Global Crossing Airlines, Inc.","Global Crossing Airlines, Inc.",11292,DEN,10155,ACT,3,L
119.00,0.00,812.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,10423,AUS,10372,ASE,10,F
119.00,0.00,899.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,15376,TUS,8,L
119.00,0.00,1126.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,10590,IFP,11140,CRP,10,L
119.00,0.00,1150.00,G4,Allegiant Air,Allegiant Air,14533,RIV,11982,GRK,3,L
119.00,0.00,1174.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,10590,IFP,12266,IAH,1,L
119.00,0.00,1174.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,12266,IAH,10590,IFP,1,L
119.00,0.00,1203.00,G4,Allegiant Air,Allegiant Air,13931,ORF,11259,DAL,9,L
119.00,0.00,1362.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,12264,IAD,14683,SAT,10,F
119.00,0.00,1673.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14683,SAT,10529,BDL,8,F
119.00,0.00,1695.00,G4,Allegiant Air,Allegiant Air,10728,BPT,14303,PUW,8,L
119.00,0.00,1695.00,G4,Allegiant Air,Allegiant Air,14303,PUW,10728,BPT,8,L
119.00,0.00,1764.00,UA,United Air Lines Inc.,United Air Lines Inc.,10721,BOS,14683,SAT,7,F
119.00,0.00,1906.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10615,BIF,12478,JFK,6,L
119.00,60.00,1282.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11540,ELP,10397,ATL,1,F
119.00,146.00,1237.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11540,ELP,13232,MDW,6,F
119.00,269.00,942.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10397,ATL,12206,HRL,9,F
119.00,546.00,1282.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10397,ATL,11540,ELP,10,F
120.00,0.00,335.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,11415,DRT,11298,DFW,4,F
120.00,0.00,435.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10279,AMA,14683,SAT,6,F
120.00,0.00,460.00,MQ,Envoy Air,Envoy Air,13198,MCI,11298,DFW,3,F
120.00,0.00,563.00,UA,United Air Lines Inc.,United Air Lines Inc.,11292,DEN,13158,MAF,1,F
120.00,0.00,664.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10615,BIF,15570,VCV,10,L
120.00,0.00,736.00,GCA,"Global Crossing Airlines, Inc.","Global Crossing Airlines, Inc.",13029,LNK,10423,AUS,6,L
120.00,0.00,919.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,10590,IFP,14960,SPS,5,L
120.00,0.00,957.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11996,GSP,10423,AUS,4,F
120.00,0.00,1150.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14533,RIV,11982,GRK,6,L
120.00,0.00,1172.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,12264,IAD,11298,DFW,5,F
120.00,0.00,1174.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10423,AUS,11042,CLE,7,F
120.00,0.00,1248.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10615,BIF,12339,IND,9,L
120.00,0.00,1271.00,MQ,Envoy Air,Envoy Air,11298,DFW,10561,BFL,9,F
120.00,0.00,1405.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,14570,RNO,10423,AUS,3,L
120.00,0.00,1450.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14831,SJC,11259,DAL,7,L
120.00,0.00,1482.00,DL,Delta Air Lines Inc.,Delta Air Lines Inc.,14771,SFO,14683,SAT,1,L
120.00,0.00,1551.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,15096,SYR,14683,SAT,8,F
120.00,0.00,1569.00,DL,Delta Air Lines Inc.,Delta Air Lines Inc.,11618,EWR,14683,SAT,1,L
120.00,210.00,805.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,11193,CVG,9,F
120.00,210.00,1240.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11042,CLE,14683,SAT,8,F
120.00,212.00,1285.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13204,MCO,10279,AMA,10,F
120.00,305.00,1335.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,12191,HOU,14100,PHL,1,F
120.00,565.00,1428.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11540,ELP,11066,CMH,8,F
120.00,1088.00,1715.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14057,PDX,10423,AUS,3,F
121.00,0.00,190.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,14814,SHV,11298,DFW,4,F
121.00,0.00,682.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,11973,GPT,14842,SJT,8,L
121.00,0.00,682.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,14842,SJT,11973,GPT,7,L
121.00,0.00,762.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14683,SAT,11481,ECP,7,F
121.00,0.00,781.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,13871,OMA,12266,IAH,7,F
121.00,0.00,813.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10423,AUS,11423,DSM,3,L
121.00,0.00,879.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,11259,DAL,3,L
121.00,0.00,977.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,10627,BIS,11298,DFW,2,F
121.00,0.00,981.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,14893,SMF,11540,ELP,4,F
121.00,0.00,1087.00,UA,United Air Lines Inc.,United Air Lines Inc.,14683,SAT,14869,SLC,8,F
121.00,0.00,1090.00,AS,Alaska Airlines Inc.,Alaska Airlines Inc.,10423,AUS,12889,LAS,1,F
121.00,0.00,1208.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11278,DCA,12266,IAH,8,F
121.00,0.00,1405.00,SY,Sun Country Airlines d/b/a MN Airlines,Sun Country Airlines d/b/a MN Airlines,10423,AUS,14570,RNO,3,L
121.00,0.00,1416.00,OO,SkyWest Airlines Inc.,SkyWest Airlines Inc.,12266,IAH,12953,LGA,3,F
121.00,0.00,1516.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13204,MCO,11540,ELP,5,F
121.00,0.00,1764.00,AA,American Airlines Inc.,American Airlines Inc.,10721,BOS,14683,SAT,3,F
121.00,285.00,1698.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,10721,BOS,10423,AUS,5,F
121.00,769.00,1631.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,13303,MIA,11540,ELP,1,F
121.00,1745.00,1670.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,11259,DAL,14747,SEA,4,F
121.00,13513.00,1400.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,11618,EWR,8,L
122.00,0.00,325.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,10466,AZA,3,L
122.00,0.00,483.00,WN,Southwest Airlines Co.,Southwest Airlines Co.,15370,TUL,14683,SAT,8,F
122.00,0.00,629.00,G4,Allegiant Air,Allegiant Air,10136,ABI,11719,FNL,9,L
122.00,0.00,667.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,12266,IAH,4,L
